TransactionID,CustomerID,Age,Gender,Marital Status,Income,Date,ProductID,Product Name,Price_x,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude
TR334,88,21,0,Single,"2,97",2022-10-02,P7,Coffee Candy,9400,3,28200,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR7150,88,21,0,Single,"2,97",2022-12-15,P9,Yoghurt,10000,3,30000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR82240,88,21,0,Single,"2,97",2022-09-25,P10,Cheese Stick,15000,5,75000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR61905,88,21,0,Single,"2,97",2022-06-15,P7,Coffee Candy,9400,2,18800,13,Buana,Buana,General Trade,-1.26916,116.825264
TR87306,88,21,0,Single,"2,97",2022-06-07,P5,Thai Tea,4200,5,21000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR56276,88,21,0,Single,"2,97",2022-01-21,P10,Cheese Stick,15000,2,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR49423,88,21,0,Single,"2,97",2022-08-03,P9,Yoghurt,10000,4,40000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR73703,145,37,0,Single,"14,59",2022-03-14,P7,Coffee Candy,9400,3,28200,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR84583,145,37,0,Single,"14,59",2022-11-12,P5,Thai Tea,4200,5,21000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR54971,145,37,0,Single,"14,59",2022-09-26,P2,Ginger Candy ,3200,4,12800,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR82050,145,37,0,Single,"14,59",2022-08-28,P1,Choco Bar,8800,3,26400,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR85582,145,37,0,Single,"14,59",2022-01-11,P5,Thai Tea,4200,4,16800,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR79945,145,37,0,Single,"14,59",2022-11-12,P8,Oat,16000,1,16000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR22982,145,37,0,Single,"14,59",2022-04-13,P1,Choco Bar,8800,6,52800,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR76331,266,72,1,Married,"4,72",2022-10-14,P9,Yoghurt,10000,7,70000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR1380,266,72,1,Married,"4,72",2022-12-31,P9,Yoghurt,10000,3,30000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR65444,266,72,1,Married,"4,72",2022-10-17,P5,Thai Tea,4200,5,21000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR35146,266,72,1,Married,"4,72",2022-11-22,P3,Crackers,7500,5,37500,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR38193,266,72,1,Married,"4,72",2022-08-20,P4,Potato Chip,12000,1,12000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR75989,266,72,1,Married,"4,72",2022-03-16,P2,Ginger Candy ,3200,4,12800,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR92298,266,72,1,Married,"4,72",2022-01-06,P2,Ginger Candy ,3200,6,19200,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR4358,266,72,1,Married,"4,72",2022-04-22,P3,Crackers,7500,2,15000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR86648,266,72,1,Married,"4,72",2022-12-09,P3,Crackers,7500,4,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR20454,266,72,1,Married,"4,72",2022-07-05,P10,Cheese Stick,15000,3,45000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR76683,104,31,1,Married,"7,92",2022-08-15,P10,Cheese Stick,15000,1,15000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR37037,104,31,1,Married,"7,92",2022-03-06,P9,Yoghurt,10000,2,20000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR95405,104,31,1,Married,"7,92",2022-06-17,P2,Ginger Candy ,3200,5,16000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR66049,104,31,1,Married,"7,92",2022-10-14,P8,Oat,16000,3,48000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR33293,104,31,1,Married,"7,92",2022-11-06,P9,Yoghurt,10000,1,10000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR6094,104,31,1,Married,"7,92",2022-01-25,P1,Choco Bar,8800,4,35200,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR69136,104,31,1,Married,"7,92",2022-05-05,P4,Potato Chip,12000,1,12000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR76793,275,41,0,Married,"15,33",2022-05-15,P8,Oat,16000,1,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR4541,275,41,0,Married,"15,33",2022-10-04,P9,Yoghurt,10000,7,70000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR10469,275,41,0,Married,"15,33",2022-02-21,P3,Crackers,7500,2,15000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR31314,275,41,0,Married,"15,33",2022-05-10,P5,Thai Tea,4200,5,21000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR36134,275,41,0,Married,"15,33",2022-10-23,P1,Choco Bar,8800,5,44000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR88128,275,41,0,Married,"15,33",2022-11-28,P5,Thai Tea,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR72548,275,41,0,Married,"15,33",2022-06-27,P7,Coffee Candy,9400,5,47000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR48412,275,41,0,Married,"15,33",2022-01-13,P4,Potato Chip,12000,2,24000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR86677,275,41,0,Married,"15,33",2022-07-23,P10,Cheese Stick,15000,2,30000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR38268,275,41,0,Married,"15,33",2022-10-14,P2,Ginger Candy ,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR77209,99,40,0,Married,"8,47",2022-11-09,P10,Cheese Stick,15000,3,45000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR59177,99,40,0,Married,"8,47",2022-05-06,P3,Crackers,7500,2,15000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR60439,99,40,0,Married,"8,47",2022-06-20,P7,Coffee Candy,9400,4,37600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR64940,99,40,0,Married,"8,47",2022-12-18,P5,Thai Tea,4200,2,8400,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR68369,99,40,0,Married,"8,47",2022-02-11,P4,Potato Chip,12000,3,36000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR39500,99,40,0,Married,"8,47",2022-06-06,P1,Choco Bar,8800,9,79200,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR8348,99,40,0,Married,"8,47",2022-12-02,P1,Choco Bar,8800,2,17600,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR44836,99,40,0,Married,"8,47",2022-01-29,P7,Coffee Candy,9400,4,37600,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR62122,99,40,0,Married,"8,47",2022-11-15,P9,Yoghurt,10000,4,40000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR77234,139,38,1,Married,"5,17",2022-08-08,P5,Thai Tea,4200,4,16800,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR10555,139,38,1,Married,"5,17",2022-08-04,P7,Coffee Candy,9400,3,28200,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR60466,139,38,1,Married,"5,17",2022-12-06,P5,Thai Tea,4200,2,8400,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR55490,139,38,1,Married,"5,17",2022-07-28,P9,Yoghurt,10000,7,70000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR25557,139,38,1,Married,"5,17",2022-08-30,P7,Coffee Candy,9400,6,56400,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR99448,139,38,1,Married,"5,17",2022-10-08,P6,Cashew,18000,1,18000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR18405,139,38,1,Married,"5,17",2022-09-16,P1,Choco Bar,8800,7,61600,13,Buana,Buana,General Trade,-1.26916,116.825264
TR13638,139,38,1,Married,"5,17",2022-03-03,P5,Thai Tea,4200,5,21000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR55482,139,38,1,Married,"5,17",2022-05-19,P2,Ginger Candy ,3200,3,9600,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR77268,86,60,1,Married,"9,54",2022-04-12,P1,Choco Bar,8800,2,17600,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR19574,86,60,1,Married,"9,54",2022-05-27,P1,Choco Bar,8800,2,17600,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR85896,86,60,1,Married,"9,54",2022-09-07,P5,Thai Tea,4200,2,8400,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR78464,86,60,1,Married,"9,54",2022-05-14,P10,Cheese Stick,15000,1,15000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR2783,86,60,1,Married,"9,54",2022-09-25,P8,Oat,16000,1,16000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR38405,86,60,1,Married,"9,54",2022-12-06,P9,Yoghurt,10000,4,40000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR4218,86,60,1,Married,"9,54",2022-07-16,P8,Oat,16000,3,48000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR52497,86,60,1,Married,"9,54",2022-05-14,P2,Ginger Candy ,3200,4,12800,13,Buana,Buana,General Trade,-1.26916,116.825264
TR91786,86,60,1,Married,"9,54",2022-02-11,P5,Thai Tea,4200,4,16800,13,Buana,Buana,General Trade,-1.26916,116.825264
TR89650,86,60,1,Married,"9,54",2022-04-13,P8,Oat,16000,3,48000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR16655,86,60,1,Married,"9,54",2022-08-01,P5,Thai Tea,4200,5,21000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR35950,86,60,1,Married,"9,54",2022-06-10,P4,Potato Chip,12000,3,36000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR78949,248,36,1,Married,"5,76",2022-04-21,P9,Yoghurt,10000,1,10000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR63575,248,36,1,Married,"5,76",2022-11-21,P4,Potato Chip,12000,3,36000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR84355,248,36,1,Married,"5,76",2022-11-05,P8,Oat,16000,3,48000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR98939,248,36,1,Married,"5,76",2022-11-28,P5,Thai Tea,4200,5,21000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR44414,248,36,1,Married,"5,76",2022-12-17,P8,Oat,16000,1,16000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR62932,248,36,1,Married,"5,76",2022-12-12,P5,Thai Tea,4200,5,21000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR26247,248,36,1,Married,"5,76",2022-04-18,P4,Potato Chip,12000,3,36000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR94108,248,36,1,Married,"5,76",2022-09-26,P5,Thai Tea,4200,5,21000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR38944,248,36,1,Married,"5,76",2022-08-30,P7,Coffee Candy,9400,4,37600,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR46395,248,36,1,Married,"5,76",2022-05-12,P8,Oat,16000,3,48000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR79428,85,59,1,Married,"7,89",2022-06-23,P4,Potato Chip,12000,2,24000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR37123,85,59,1,Married,"7,89",2022-03-04,P3,Crackers,7500,2,15000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR50313,85,59,1,Married,"7,89",2022-02-19,P5,Thai Tea,4200,3,12600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR84081,85,59,1,Married,"7,89",2022-11-18,P5,Thai Tea,4200,3,12600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR34660,85,59,1,Married,"7,89",2022-01-15,P10,Cheese Stick,15000,5,75000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR3053,85,59,1,Married,"7,89",2022-02-23,P5,Thai Tea,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR67475,85,59,1,Married,"7,89",2022-06-22,P8,Oat,16000,3,48000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR29040,85,59,1,Married,"7,89",2022-09-18,P2,Ginger Candy ,3200,7,22400,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR67501,85,59,1,Married,"7,89",2022-01-08,P4,Potato Chip,12000,3,36000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR63645,85,59,1,Married,"7,89",2022-11-27,P5,Thai Tea,4200,3,12600,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR34717,85,59,1,Married,"7,89",2022-06-25,P9,Yoghurt,10000,3,30000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR74178,85,59,1,Married,"7,89",2022-10-27,P8,Oat,16000,2,32000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR48241,85,59,1,Married,"7,89",2022-05-18,P9,Yoghurt,10000,4,40000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR79479,107,38,1,Married,"9,85",2022-07-01,P7,Coffee Candy,9400,5,47000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR89069,107,38,1,Married,"9,85",2022-01-19,P9,Yoghurt,10000,4,40000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR53090,107,38,1,Married,"9,85",2022-10-24,P7,Coffee Candy,9400,6,56400,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR86926,107,38,1,Married,"9,85",2022-02-02,P9,Yoghurt,10000,5,50000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR19005,107,38,1,Married,"9,85",2022-03-19,P4,Potato Chip,12000,5,60000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR56738,107,38,1,Married,"9,85",2022-07-20,P10,Cheese Stick,15000,5,75000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR33105,107,38,1,Married,"9,85",2022-12-11,P7,Coffee Candy,9400,3,28200,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR64640,107,38,1,Married,"9,85",2022-05-15,P9,Yoghurt,10000,1,10000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR3740,107,38,1,Married,"9,85",2022-10-15,P8,Oat,16000,2,32000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR79242,107,38,1,Married,"9,85",2022-09-04,P8,Oat,16000,3,48000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR51241,107,38,1,Married,"9,85",2022-07-13,P9,Yoghurt,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR81058,259,59,1,Married,"4,44",2022-05-15,P2,Ginger Candy ,3200,7,22400,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR35872,259,59,1,Married,"4,44",2022-05-26,P2,Ginger Candy ,3200,6,19200,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR60335,259,59,1,Married,"4,44",2022-03-03,P2,Ginger Candy ,3200,3,9600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR3208,259,59,1,Married,"4,44",2022-07-04,P7,Coffee Candy,9400,6,56400,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR81266,49,44,1,Married,"13,48",2022-08-01,P9,Yoghurt,10000,3,30000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR7250,49,44,1,Married,"13,48",2022-01-10,P1,Choco Bar,8800,7,61600,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR10854,49,44,1,Married,"13,48",2022-04-19,P8,Oat,16000,1,16000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR34179,49,44,1,Married,"13,48",2022-04-23,P1,Choco Bar,8800,2,17600,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR15114,49,44,1,Married,"13,48",2022-06-30,P4,Potato Chip,12000,3,36000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR89102,49,44,1,Married,"13,48",2022-11-07,P5,Thai Tea,4200,2,8400,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR67455,49,44,1,Married,"13,48",2022-01-01,P5,Thai Tea,4200,3,12600,13,Buana,Buana,General Trade,-1.26916,116.825264
TR67707,49,44,1,Married,"13,48",2022-01-25,P10,Cheese Stick,15000,3,45000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR99373,49,44,1,Married,"13,48",2022-11-30,P1,Choco Bar,8800,7,61600,13,Buana,Buana,General Trade,-1.26916,116.825264
TR15090,49,44,1,Married,"13,48",2022-05-02,P9,Yoghurt,10000,4,40000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR8290,260,33,0,Single,"6,65",2022-06-09,P8,Oat,16000,1,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR12332,260,33,0,Single,"6,65",2022-12-19,P3,Crackers,7500,2,15000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR58718,260,33,0,Single,"6,65",2022-12-15,P7,Coffee Candy,9400,3,28200,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR36274,260,33,0,Single,"6,65",2022-04-21,P10,Cheese Stick,15000,4,60000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR30981,260,33,0,Single,"6,65",2022-05-15,P8,Oat,16000,2,32000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR55797,260,33,0,Single,"6,65",2022-07-12,P5,Thai Tea,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR33145,260,33,0,Single,"6,65",2022-11-13,P9,Yoghurt,10000,6,60000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR8726,260,33,0,Single,"6,65",2022-11-23,P10,Cheese Stick,15000,5,75000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR15080,260,33,0,Single,"6,65",2022-06-19,P10,Cheese Stick,15000,2,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR23282,260,33,0,Single,"6,65",2022-11-22,P4,Potato Chip,12000,5,60000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR76150,260,33,0,Single,"6,65",2022-03-25,P10,Cheese Stick,15000,5,75000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR98979,260,33,0,Single,"6,65",2022-02-24,P6,Cashew,18000,2,36000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR47,260,33,0,Single,"6,65",2022-03-18,P2,Ginger Candy ,3200,4,12800,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR82368,260,33,0,Single,"6,65",2022-12-17,P3,Crackers,7500,2,15000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR37685,260,33,0,Single,"6,65",2022-08-25,P1,Choco Bar,8800,6,52800,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR83136,268,49,1,Single,"5,18",2022-04-17,P8,Oat,16000,1,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR26041,268,49,1,Single,"5,18",2022-10-21,P9,Yoghurt,10000,5,50000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR65251,268,49,1,Single,"5,18",2022-09-05,P2,Ginger Candy ,3200,5,16000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR13595,268,49,1,Single,"5,18",2022-09-03,P6,Cashew,18000,4,72000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR38120,268,49,1,Single,"5,18",2022-07-19,P10,Cheese Stick,15000,4,60000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR61442,268,49,1,Single,"5,18",2022-02-03,P4,Potato Chip,12000,3,36000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR38604,268,49,1,Single,"5,18",2022-12-12,P10,Cheese Stick,15000,4,60000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR70456,268,49,1,Single,"5,18",2022-07-28,P10,Cheese Stick,15000,3,45000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR68513,268,49,1,Single,"5,18",2022-08-23,P5,Thai Tea,4200,2,8400,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR84724,130,40,0,Married,"9,73",2022-07-15,P10,Cheese Stick,15000,2,30000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR72168,130,40,0,Married,"9,73",2022-01-20,P5,Thai Tea,4200,3,12600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR65502,130,40,0,Married,"9,73",2022-03-02,P2,Ginger Candy ,3200,4,12800,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR16248,130,40,0,Married,"9,73",2022-01-15,P2,Ginger Candy ,3200,7,22400,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR59043,130,40,0,Married,"9,73",2022-03-12,P10,Cheese Stick,15000,3,45000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR52983,130,40,0,Married,"9,73",2022-09-02,P8,Oat,16000,2,32000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR98335,130,40,0,Married,"9,73",2022-07-11,P6,Cashew,18000,4,72000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR30611,130,40,0,Married,"9,73",2022-04-28,P5,Thai Tea,4200,3,12600,13,Buana,Buana,General Trade,-1.26916,116.825264
TR97036,130,40,0,Married,"9,73",2022-03-24,P5,Thai Tea,4200,5,21000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR84887,169,34,0,Married,"3,97",2022-08-10,P2,Ginger Candy ,3200,7,22400,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR36780,169,34,0,Married,"3,97",2022-03-17,P7,Coffee Candy,9400,5,47000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR37162,169,34,0,Married,"3,97",2022-01-24,P8,Oat,16000,2,32000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR38934,169,34,0,Married,"3,97",2022-11-25,P4,Potato Chip,12000,1,12000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR93519,169,34,0,Married,"3,97",2022-06-10,P5,Thai Tea,4200,4,16800,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR64822,169,34,0,Married,"3,97",2022-05-17,P5,Thai Tea,4200,2,8400,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR16977,169,34,0,Married,"3,97",2022-10-31,P4,Potato Chip,12000,1,12000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR29441,169,34,0,Married,"3,97",2022-08-15,P10,Cheese Stick,15000,5,75000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR49427,169,34,0,Married,"3,97",2022-05-12,P8,Oat,16000,1,16000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR20041,169,34,0,Married,"3,97",2022-04-13,P8,Oat,16000,2,32000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR33794,169,34,0,Married,"3,97",2022-01-20,P9,Yoghurt,10000,6,60000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR7848,169,34,0,Married,"3,97",2022-06-01,P2,Ginger Candy ,3200,7,22400,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR86692,410,55,1,Married,"8,68",2022-04-05,P9,Yoghurt,10000,2,20000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR65128,410,55,1,Married,"8,68",2022-12-04,P9,Yoghurt,10000,4,40000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR98511,410,55,1,Married,"8,68",2022-01-28,P8,Oat,16000,3,48000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR83054,410,55,1,Married,"8,68",2022-12-19,P5,Thai Tea,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR17883,410,55,1,Married,"8,68",2022-12-20,P5,Thai Tea,4200,3,12600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR78109,410,55,1,Married,"8,68",2022-03-30,P9,Yoghurt,10000,3,30000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR2820,410,55,1,Married,"8,68",2022-01-29,P9,Yoghurt,10000,6,60000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR99119,410,55,1,Married,"8,68",2022-06-12,P2,Ginger Candy ,3200,7,22400,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR86870,356,56,0,Married,"13,25",2022-05-21,P3,Crackers,7500,5,37500,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR67254,356,56,0,Married,"13,25",2022-03-19,P1,Choco Bar,8800,2,17600,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR81508,356,56,0,Married,"13,25",2022-06-02,P1,Choco Bar,8800,7,61600,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR92300,356,56,0,Married,"13,25",2022-05-04,P5,Thai Tea,4200,2,8400,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR14110,356,56,0,Married,"13,25",2022-01-24,P6,Cashew,18000,2,36000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR35601,356,56,0,Married,"13,25",2022-07-02,P10,Cheese Stick,15000,3,45000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR75034,356,56,0,Married,"13,25",2022-12-11,P5,Thai Tea,4200,4,16800,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR82377,356,56,0,Married,"13,25",2022-08-13,P9,Yoghurt,10000,5,50000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR15308,356,56,0,Married,"13,25",2022-06-25,P8,Oat,16000,3,48000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR82953,356,56,0,Married,"13,25",2022-10-02,P2,Ginger Candy ,3200,6,19200,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR45559,356,56,0,Married,"13,25",2022-11-15,P2,Ginger Candy ,3200,3,9600,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR75642,356,56,0,Married,"13,25",2022-10-26,P5,Thai Tea,4200,2,8400,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR28599,356,56,0,Married,"13,25",2022-10-09,P7,Coffee Candy,9400,3,28200,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR11768,356,56,0,Married,"13,25",2022-03-07,P1,Choco Bar,8800,2,17600,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
